timestamp,datetime,open,high,low,close,volume,buy_vol,sell_vol,delta,cvd
1781535600,2026-06-15 15:00:00,66551.5,66638.6,66534.9,66585.7,9.17298086,5.59758847,3.57539239,2.02219608,-2287.18059877
1781536500,2026-06-15 15:15:00,66585.6,66685.2,66548.9,66615.5,36.92560995,27.9813504,8.94425955,19.03709085,-2268.14350792
1781537400,2026-06-15 15:30:00,66614.3,66866.7,66588.6,66866.7,44.66581399,37.12604742,7.53976657,29.58628085,-2238.55722707
1781538300,2026-06-15 15:45:00,66866.7,67244.4,66866.7,67243.2,119.72116009,111.72881025,7.99234984,103.73646041,-2134.82076666
1781539200,2026-06-15 16:00:00,67243.1,67263.5,67079.5,67222.3,84.99779794,38.60450324,46.3932947,-7.78879146,-2142.60955812
1781540100,2026-06-15 16:15:00,67225.4,67225.4,67070.3,67152.5,16.13378521,7.20525942,8.92852579,-1.72326637,-2144.33282449
1781541000,2026-06-15 16:30:00,67152.6,67230.0,67118.2,67144.2,23.68519636,12.01903163,11.66616473,0.3528669,-2143.97995759
1781541900,2026-06-15 16:45:00,67144.1,67175.0,67060.1,67145.1,12.47767125,5.53983898,6.93783227,-1.39799329,-2145.37795088
1781542800,2026-06-15 17:00:00,67145.1,67145.1,66731.8,66849.1,47.75145886,10.85520287,36.89625599,-26.04105312,-2171.419004
1781543700,2026-06-15 17:15:00,66849.0,66938.6,66747.7,66788.4,35.54358214,20.63249115,14.91109099,5.72140016,-2165.69760384
1781544600,2026-06-15 17:30:00,66788.4,66888.6,66660.5,66866.1,17.14570483,10.6583815,6.48732333,4.17105817,-2161.52654567
1781545500,2026-06-15 17:45:00,66866.1,66901.4,66816.4,66816.4,16.15452663,12.65234174,3.50218489,9.15015685,-2152.37638882
1781546400,2026-06-15 18:00:00,66821.7,66888.6,66700.0,66775.4,16.02956642,10.89358584,5.13598058,5.75760526,-2146.61878356
1781547300,2026-06-15 18:15:00,66775.5,66838.6,66770.8,66803.5,9.38995323,5.91413147,3.47582176,2.43830971,-2144.18047385
1781548200,2026-06-15 18:30:00,66803.4,66838.6,66726.3,66773.6,10.99001366,8.23091491,2.75909875,5.47181616,-2138.70865769
1781549100,2026-06-15 18:45:00,66769.6,66894.4,66738.6,66738.8,24.33699527,14.61355861,9.72343666,4.89012195,-2133.81853574
